5.805189592212563809e+00,1.797560390544054518e-02,9.854333341672219873e-03,-1.564417710616224089e-01,2.919062935725815280e-02,8.382404646069313570e-02,-5.566650863902974228e-02,6.632208243628306965e-02,-7.230200037693201853e-02,-9.047990963222597716e-02,2.680980236578334869e-02,1.077974819042378379e-01,2.948903305101637784e-01
5.805073408273573321e+00,2.126711785182722539e-02,1.086221340608968002e-02,-1.615360948608259573e-01,2.670657043390639931e-02,9.098374925461329144e-02,-5.474286915505588436e-02,7.002477598070508402e-02,-7.564028541031084241e-02,-9.007341607308122500e-02,2.749385886920136315e-02,1.104273044610198651e-01,3.021569586795409545e-01
5.804977474468004495e+00,2.435741828030361933e-02,1.177258751055064792e-02,-1.662237958359602807e-01,2.421405463486907966e-02,9.748157408352874087e-02,-5.374425065969432730e-02,7.338933122859703229e-02,-7.872922688657420232e-02,-8.980222581152230710e-02,2.803087931583251452e-02,1.124913874881819792e-01,3.085156738199302806e-01
5.804897490574973062e+00,2.726192124233312725e-02,1.261097100228067945e-02,-1.705563878569568148e-01,2.176254098331307021e-02,1.033782679135585303e-01,-5.269441670250023246e-02,7.645034148513345229e-02,-8.158594729746619645e-02,-8.965987879404006822e-02,2.844588101968839600e-02,1.140942062806065971e-01,3.140918543497610571e-01
5.804830136566246246e+00,2.999519759153157494e-02,1.339518974534191845e-02,-1.745746430107392166e-01,1.938495143448158362e-02,1.087320172509248228e-01,-5.161286614499921432e-02,7.923904791727146013e-02,-8.422561764315751598e-02,-8.963666793857916204e-02,2.876169826578848024e-02,1.153212023929380825e-01,3.189895963288190139e-01
5.804772843120010961e+00,3.257077832621990687e-02,1.413761971781371356e-02,-1.783114256615883353e-01,1.710233655137584699e-02,1.135971563416932895e-01,-5.051566631279972436e-02,8.178330286132762250e-02,-8.666214286527317012e-02,-8.972168211558335937e-02,2.899854269052422676e-02,1.162423184580907848e-01,3.232964287994340435e-01
5.804723616555953924e+00,3.500110340416379140e-02,1.484683291755704848e-02,-1.817937161976917737e-01,1.492728750752251102e-02,1.180236423785299832e-01,-4.941602396911781714e-02,8.410776521915407089e-02,-8.890852101466606427e-02,-8.990389819729341370e-02,2.917386826262723457e-02,1.169148804524284269e-01,3.270866642651492073e-01
5.804680905384387302e+00,3.729754453072638837e-02,1.552877557844024176e-02,-1.850440664383714851e-01,1.286641306207583421e-02,1.220569517954545324e-01,-4.832471659695312255e-02,8.623419412904968773e-02,-9.097702789636008536e-02,-9.017275107956114477e-02,2.930244175522300765e-02,1.173859328721666428e-01,3.304238690719902838e-01
5.804643498492116471e+00,3.947046447274646375e-02,1.618759667537595162e-02,-1.880816533145951430e-01,1.092212972965691739e-02,1.257382053322685656e-01,-4.725044253049980741e-02,8.818177115713606018e-02,-9.287930934367144564e-02,-9.051841296152075833e-02,2.939653737601832101e-02,1.176941266701333338e-01,3.333627417843628149e-01
5.804610447330051493e+00,4.152929248894913355e-02,1.682622307236335962e-02,-1.909230467384371299e-01,9.093951991582419764e-03,1.291044128644179556e-01,-4.620011808324039904e-02,8.996741565452208433e-02,-9.462642591649093882e-02,-9.093190924999870750e-02,2.946619584211121814e-02,1.178712460671493961e-01,3.359505776691589229e-01
5.804581006313853209e+00,4.348260472764169798e-02,1.744675489809838220e-02,-1.935827729646285855e-01,7.379420390694368601e-03,1.321887752365746849e-01,-4.517913555599360059e-02,9.160607649905075367e-02,-9.622887448589902137e-02,-9.140514274692812524e-02,2.951950723254302689e-02,1.179434453339913980e-01,3.382284338507018373e-01
5.804554587066815152e+00,4.533820357483703961e-02,1.805073520771440648e-02,-1.960737308531677880e-01,5.774767989103265532e-03,1.350210066434693879e-01,-4.419158943076256785e-02,9.311099346123441478e-02,-9.769659995004122133e-02,-9.193086724758128825e-02,2.956289171951713424e-02,1.179322529744866316e-01,3.402320716429358960e-01
5.804530723207930620e+00,4.710319282724562823e-02,1.863933267804914612e-02,-1.984075018035904026e-01,4.275397928780036612e-03,1.376276564319756646e-01,-4.324047508945404877e-02,9.449392677119387851e-02,-9.903900407124946459e-02,-9.250263453927975998e-02,2.960136292905106090e-02,1.178553892132791492e-01,3.419927289254124370e-01
5.804509043195518636e+00,4.878404721102867769e-02,1.921346464770491702e-02,-2.005945824637486996e-01,2.876224565403890515e-03,1.400324183283309654e-01,-4.232786308715626167e-02,9.576535620720497133e-02,-1.002649549185337940e-01,-9.311472893134045692e-02,2.963876597491627712e-02,1.177274333197372291e-01,3.435377602112973383e-01
5.804489249342232426e+00,5.038667570685712027e-02,1.977387952131397925e-02,-2.026445610850762524e-01,1.571915974569491415e-03,1.422564206240795603e-01,-4.145505143355202732e-02,9.693465232566110534e-02,-1.013827984421103862e-01,-9.376209764272785963e-02,2.967798698231362969e-02,1.175603698194764152e-01,3.448911719279652011e-01
5.804471101571293090e+00,5.191647867219294221e-02,2.032121166184994165e-02,-2.045662525595789982e-01,3.570650671248971637e-04,1.443184942371469881e-01,-4.062269806496705132e-02,9.801022294924302547e-02,-1.024003726331924463e-01,-9.444028188804039214e-02,2.972113389178708542e-02,1.173640367275025076e-01,3.460740734867726043e-01
5.804454404824799241e+00,5.337839904138849678e-02,2.085601776003616348e-02,-2.063678030151215870e-01,-7.736910339896272640e-04,1.462354176357045232e-01,-3.983093553175593576e-02,9.899963808939481191e-02,-1.033250241577603618e-01,-9.514535137772801854e-02,2.976969007188736555e-02,1.171464942709961321e-01,3.471050598308571544e-01
5.804438999291831713e+00,5.477696803099373069e-02,2.137880079920757154e-02,-2.080567718693347168e-01,-1.825589145505209301e-03,1.480221388662694426e-01,-3.907946980038806001e-02,9.990973630988977949e-02,-1.041636270816623522e-01,-9.587384364280124305e-02,2.982464318492177024e-02,1.169143288907475015e-01,3.480005376295290387e-01
5.804424752818248656e+00,5.611634583956946754e-02,2.189002575661672112e-02,-2.096401971033735323e-01,-2.803685402651740280e-03,1.496919756642636767e-01,-3.836766494651353693e-02,1.007467152605964339e-01,-1.049226032001066983e-01,-9.662270879226209086e-02,2.988659213706211168e-02,1.166729044040726165e-01,3.487750047007940890e-01
5.804411555007360057e+00,5.740035784335393437e-02,2.239012982904069887e-02,-2.111246479729624870e-01,-3.712820375193420959e-03,1.512567950323066568e-01,-3.769461538629437225e-02,1.015162087932000579e-01,-1.056079434729621791e-01,-9.738925982434637474e-02,2.995583500418499967e-02,1.164265699096702078e-01,3.494412903079609500e-01
5.804399312632881447e+00,5.863252677270088670e-02,2.287952904987758038e-02,-2.125162682554993243e-01,-4.557598458732177622e-03,1.527271738680487101e-01,-3.705920715898722989e-02,1.022233527519422203e-01,-1.062252301041506780e-01,-9.817112832467206340e-02,3.003244069392057083e-02,1.161788321845325100e-01,3.500107625044915904e-01
5.804387946071387638e+00,5.981610132249325085e-02,2.335862254184177880e-02,-2.138208123181706555e-01,-5.342377546572842258e-03,1.541125422864307870e-01,-3.646016963754757090e-02,1.028728412327249292e-01,-1.067796588627972637e-01,-9.896622522297994495e-02,3.011630687164201098e-02,1.159324988625733827e-01,3.504935075654813659e-01
5.804377386527303173e+00,6.095408161079979986e-02,2.382779522985872811e-02,-2.150436756977193997e-01,-6.071266052808217510e-03,1.554213112612833070e-01,-3.589611890960046209e-02,1.034689748328835590e-01,-1.072760613106063382e-01,-9.977270619907624427e-02,3.020720640045121072e-02,1.156897975149961261e-01,3.508984856557101351e-01
5.804367573874209540e+00,6.204924185881166565e-02,2.428741955778901396e-02,-2.161899214468841202e-01,-6.748125133838597974e-03,1.566609861412846250e-01,-3.536559394154661917e-02,1.040157021749992111e-01,-1.077189266657416628e-01,-1.005889412979644598e-01,3.030482425770900101e-02,1.154524748123004624e-01,3.512336661804895122e-01
5.804358454975406367e+00,6.310415062445266787e-02,2.473785656543341441e-02,-2.172643031821239745e-01,-7.376574523858535001e-03,1.578382674972934607e-01,-3.486708651606570258e-02,1.045166557812159114e-01,-1.081124230938913106e-01,-1.014134883145695054e-01,3.040878661389791876e-02,1.152218791895623512e-01,3.515061457017016888e-01
5.804349982377011941e+00,6.412118888365540836e-02,2.517945655828466092e-02,-2.182712855308079625e-01,-7.960000817454456618e-03,1.589591406462159129e-01,-3.439906581923655310e-02,1.049751831976395433e-01,-1.084604182702314235e-01,-1.022450695272386217e-01,3.051868350470981345e-02,1.149990298230377656e-01,3.517222508449139307e-01
5.804342113290473115e+00,6.510256621795462717e-02,2.561255952084422194e-02,-2.192150625010719500e-01,-8.501567340541011861e-03,1.600289550800975125e-01,-3.395999844866943312e-02,1.053943741186218475e-01,-1.087664991010990345e-01,-1.030825513881254707e-01,3.063408629930195609e-02,1.147846742281032478e-01,3.518876282503126118e-01
5.804334808799682222e+00,6.605033533511757426e-02,2.603749537089094374e-02,-2.200995741677181927e-01,-9.004224979000092707e-03,1.610524949138805451e-01,-3.354836451867794500e-02,1.057770841348306817e-01,-1.090339905315918512e-01,-1.039249268123254855e-01,3.075456096803392408e-02,1.145793363831312112e-01,3.520073233126004286e-01
5.804328033242189377e+00,6.696640512104332088e-02,2.645458411734236473e-02,-2.209285219709956338e-01,-9.470723503891465347e-03,1.620340413548025937e-01,-3.316267045249304823e-02,1.061259556237631047e-01,-1.092659733956888035e-01,-1.047712997428701526e-01,3.087967798085361135e-02,1.143833569529884436e-01,3.520858491994972028e-01
5.804321753725171895e+00,6.785255239597416665e-02,2.686413596189339559e-02,-2.217053828531960757e-01,-9.903623058408105029e-03,1.629774280927736296e-01,-3.280145897448118186e-02,1.064434362137571949e-01,-1.094653012896644323e-01,-1.056208717033474132e-01,3.100901952081900476e-02,1.141969269150612670e-01,3.521272474248389184e-01
5.804315939745523956e+00,6.871043252594734307e-02,2.726645137018976137e-02,-2.224334224043757746e-01,-1.030530556607270332e-02,1.638860904152856790e-01,-3.246331674674984846e-02,1.067317951798764236e-01,-1.096346164684457725e-01,-1.064729300827736980e-01,3.114218457343223903e-02,1.140201156686010686e-01,3.521351410725703790e-01
5.804310562890247382e+00,6.954158902108356632e-02,2.766182112906204194e-02,-2.231157071484941024e-01,-1.067798589020707567e-02,1.647631087628496638e-01,-3.214688003380437864e-02,1.069931380698864593e-01,-1.097763647789723601e-01,-1.073268379277534379e-01,3.127879234875356046e-02,1.138528945255809915e-01,3.521127816160110058e-01
5.804305596598647199e+00,7.034746223547949651e-02,2.805052640045608420e-02,-2.237551160713855680e-01,-1.102372262747367514e-02,1.656112473615618252e-01,-3.185083872540206418e-02,1.072294198088380723e-01,-1.098928096553545425e-01,-1.081820250446291487e-01,3.141848440694672284e-02,1.136951563308147839e-01,3.520630901477735941e-01
5.804301015972000322e+00,7.112939726884658087e-02,2.843283877892608877e-02,-2.243543514696887675e-01,-1.134442845772426489e-02,1.664329884978628937e-01,-3.157393900077969107e-02,1.074424564897504680e-01,-1.099860452083571694e-01,-1.090379802391914649e-01,3.156092578645521007e-02,1.135467318348856169e-01,3.519886937257534765e-01
5.804296797619608483e+00,7.188865115736135791e-02,2.880902035712888318e-02,-2.249159491832271873e-01,-1.164188000179296537e-02,1.672305629363953772e-01,-3.131498487635426403e-02,1.076339360240508858e-01,-1.100580084470627745e-01,-1.098942445436594528e-01,3.170580537514490482e-02,1.134074033406940740e-01,3.518919574465608768e-01
5.804292919532700878e+00,7.262639943020701705e-02,2.917932380216606281e-02,-2.254422882609512235e-01,-1.191772716069219515e-02,1.680059769245404733e-01,-3.107283884320155912e-02,1.078054277975208503e-01,-1.101104906739830275e-01,-1.107504053002214550e-01,3.185283571646132378e-02,1.132769160592857066e-01,3.517750127771037683e-01
5.804289360979604240e+00,7.334374209877778106e-02,2.954399244455050907e-02,-2.259356001013310411e-01,-1.217350192575387090e-02,1.687610361761491817e-01,-3.084642176951917988e-02,1.079583914544756940e-01,-1.101451480968067831e-01,-1.116060909876442214e-01,3.200175240319702574e-02,1.131549875399205790e-01,3.516397826056649745e-01
5.804286102417159476e+00,7.404170913728407022e-02,2.990326038082671140e-02,-2.263979771012409603e-01,-1.241062666098818879e-02,1.694973671815919181e-01,-3.063471221634662262e-02,1.080941849138953859e-01,-1.101635117007371545e-01,-1.124609666925379253e-01,3.215231317935058480e-02,1.130413154805419984e-01,3.514880034140435150e-01
5.804283125414544386e+00,7.472126550637007980e-02,3.025735259033209348e-02,-2.268313808422862399e-01,-1.263042186735973196e-02,1.702164361509816426e-01,-3.043674529155067365e-02,1.082140717055132262e-01,-1.101669964252589562e-01,-1.133147301400244666e-01,3.230429684451623096e-02,1.129355841758051121e-01,3.513212449207165355e-01
5.804280412586586557e+00,7.538331576517896815e-02,3.060648506617389200e-02,-2.272376498397451206e-01,-1.283411344459980431e-02,1.709195658617493341e-01,-3.025161114704752116e-02,1.083192277008618309e-01,-1.101569096884115473e-01,-1.141671082100129131e-01,3.245750203420336849e-02,1.128374698189327091e-01,3.511409275003403718e-01
