6.574805807449853878e-01,6.169801363458410348e-01,5.950991346904026535e-01,5.810930981530124662e-01,5.712702778632576806e-01,5.640299664262909962e-01,5.585318326006942780e-01,5.542719183223729917e-01,5.509216369728169305e-01,5.482551414862554262e-01,5.461115988803583177e-01,5.443735124734486730e-01,5.429533607627894387e-01,5.417849369328884279e-01,5.408175184045646011e-01,5.400118244263818479e-01,5.393371474842436619e-01,5.387692794927135820e-01,5.382889897357530096e-01,5.378808936457640799e-01,5.375326030096180263e-01,5.372340815689050642e-01,5.369771522307245082e-01,5.367551172868472165e-01,5.365624635987515934e-01,5.363946321677033335e-01,5.362478368500019910e-01,5.361189208426161423e-01,5.360052423872859739e-01,5.359045832198819914e-01,5.358150748337150437e-01,5.357351387769591078e-01,5.356634380696838615e-01,5.355988374801471386e-01,5.355403708974455501e-01,5.354872144179610993e-01,5.354386640554025245e-01,5.353941172102965051e-01,5.353530572103227803e-01,5.353150403700366322e-01,5.352796851262173750e-01,5.352466628899452683e-01,5.352156903238858288e-01,5.351865228069188074e-01,5.351589488911677739e-01,5.351327855910595899e-01,5.351078743719182018e-01,5.350840777283026872e-01,5.350612762606938855e-01,5.350393661743004792e-01
6.532348507806442495e-01,6.089920333012585063e-01,5.866001548775435781e-01,5.731770580266527526e-01,5.642768998554960058e-01,5.580108179608993524e-01,5.534294044782787081e-01,5.499929824797508138e-01,5.473675907450074041e-01,5.453339326251305241e-01,5.437416463307838121e-01,5.424842184361563513e-01,5.414842725746420449e-01,5.406844743112312335e-01,5.400416594832944117e-01,5.395229057408056361e-01,5.391028261407305733e-01,5.387616597409119468e-01,5.384838981670182489e-01,5.382572818735947839e-01,5.380720567538649357e-01,5.379204172389249194e-01,5.377960848796219384e-01,5.376939865413681297e-01,5.376100066072732053e-01,5.375407946824198868e-01,5.374836152779361997e-01,5.374362295023479286e-01,5.373968013418560785e-01,5.373638229671919841e-01,5.373360548650275570e-01,5.373124775966356959e-01,5.372922527341797982e-01,5.372746910851142754e-01,5.372592267376860020e-01,5.372453957813396741e-01,5.372328188008637095e-01,5.372211864316048802e-01,5.372102474088291668e-01,5.371997986577746742e-01,5.371896770597862636e-01,5.371797525998501799e-01,5.371699226562782759e-01,5.371601072373897168e-01,5.371502450053660116e-01,5.371402899558744837e-01,5.371302086450490121e-01,5.371199778740685105e-01,5.371095827568382886e-01,5.370990151087370323e-01
